season,team_name,player_id,player_name,injury_type,reason,fixture_date,end_date,days_out
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-03-30,,232
2023-2024,Burnley,323449,A. Al Dakhil,Questionable,Injury,2024-04-02,,0
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-04-02,,148
2023-2024,Burnley,25628,J. Beyer,Questionable,Thigh Injury,2024-04-02,,0
2023-2024,Burnley,180731,L. Assignon,Missing Fixture,Red Card,2024-04-02,,0
2023-2024,Burnley,359603,L. Koleosho,Missing Fixture,Knee Injury,2024-04-02,,139
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-04-02,,232
2023-2024,Burnley,621,V. Kompany,Missing Fixture,Red Card,2024-04-02,,0
2023-2024,Burnley,323449,A. Al Dakhil,Questionable,Injury,2024-04-06,,0
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-04-06,,148
2023-2024,Burnley,25628,J. Beyer,Questionable,Thigh Injury,2024-04-06,,0
2023-2024,Burnley,359603,L. Koleosho,Missing Fixture,Knee Injury,2024-04-06,,139
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-04-06,,232
2023-2024,Burnley,323449,A. Al Dakhil,Missing Fixture,Injury,2024-04-13,,36
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-04-13,,148
2023-2024,Burnley,17597,D. O'Shea,Missing Fixture,Red Card,2024-04-13,,0
2023-2024,Burnley,25628,J. Beyer,Missing Fixture,Thigh Injury,2024-04-13,,36
2023-2024,Burnley,359603,L. Koleosho,Missing Fixture,Knee Injury,2024-04-13,,139
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-04-13,,232
2023-2024,Burnley,323449,A. Al Dakhil,Missing Fixture,Injury,2024-04-20,,36
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-04-20,,148
2023-2024,Burnley,25628,J. Beyer,Missing Fixture,Thigh Injury,2024-04-20,,36
2023-2024,Burnley,359603,L. Koleosho,Missing Fixture,Knee Injury,2024-04-20,,139
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-04-20,,232
2023-2024,Burnley,323449,A. Al Dakhil,Missing Fixture,Injury,2024-04-27,,36
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-04-27,,148
2023-2024,Burnley,25628,J. Beyer,Missing Fixture,Thigh Injury,2024-04-27,,36
2023-2024,Burnley,359603,L. Koleosho,Missing Fixture,Knee Injury,2024-04-27,,139
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-04-27,,232
2023-2024,Burnley,323449,A. Al Dakhil,Missing Fixture,Injury,2024-05-04,,36
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-05-04,,148
2023-2024,Burnley,25628,J. Beyer,Missing Fixture,Thigh Injury,2024-05-04,,36
2023-2024,Burnley,359603,L. Koleosho,Questionable,Knee Injury,2024-05-04,,0
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-05-04,,232
2023-2024,Burnley,323449,A. Al Dakhil,Missing Fixture,Injury,2024-05-11,,36
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-05-11,,148
2023-2024,Burnley,25628,J. Beyer,Missing Fixture,Thigh Injury,2024-05-11,,36
2023-2024,Burnley,359603,L. Koleosho,Questionable,Knee Injury,2024-05-11,,0
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-05-11,,232
2023-2024,Burnley,323449,A. Al Dakhil,Missing Fixture,Injury,2024-05-19,,36
2023-2024,Burnley,278079,A. Ramsey,Missing Fixture,Knee Injury,2024-05-19,,148
2023-2024,Burnley,25628,J. Beyer,Missing Fixture,Thigh Injury,2024-05-19,,36
2023-2024,Burnley,359603,L. Koleosho,Questionable,Knee Injury,2024-05-19,,0
2023-2024,Burnley,18948,N. Redmond,Missing Fixture,Muscle Injury,2024-05-19,,232
2023-2024,Chelsea,138822,A. Broja,Missing Fixture,Knee Injury,2023-08-13,,69
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-08-13,,263
2023-2024,Chelsea,19012,M. Bettinelli,Missing Fixture,Injury,2023-08-13,,50
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Injury,2023-08-13,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Leg Injury,2023-08-13,,279
2023-2024,Chelsea,138822,A. Broja,Missing Fixture,Knee Injury,2023-08-20,,69
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-08-20,,263
2023-2024,Chelsea,19012,M. Bettinelli,Missing Fixture,Injury,2023-08-20,,50
2023-2024,Chelsea,19545,R. James,Missing Fixture,Hamstring Injury,2023-08-20,,272
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Injury,2023-08-20,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Leg Injury,2023-08-20,,279
2023-2024,Chelsea,138822,A. Broja,Missing Fixture,Knee Injury,2023-08-25,,69
2023-2024,Chelsea,95,B. Badiashile,Missing Fixture,Groin Injury,2023-08-25,,189
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-08-25,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-08-25,,263
2023-2024,Chelsea,19012,M. Bettinelli,Missing Fixture,Injury,2023-08-25,,50
2023-2024,Chelsea,63577,M. Mudryk,Missing Fixture,Injury,2023-08-25,,267
2023-2024,Chelsea,19545,R. James,Missing Fixture,Hamstring Injury,2023-08-25,,272
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Injury,2023-08-25,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Leg Injury,2023-08-25,,279
2023-2024,Chelsea,138822,A. Broja,Missing Fixture,Knee Injury,2023-09-02,,69
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-09-02,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-09-02,,263
2023-2024,Chelsea,19012,M. Bettinelli,Missing Fixture,Injury,2023-09-02,,50
2023-2024,Chelsea,19545,R. James,Missing Fixture,Hamstring Injury,2023-09-02,,272
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Injury,2023-09-02,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Leg Injury,2023-09-02,,279
2023-2024,Chelsea,138822,A. Broja,Missing Fixture,Knee Injury,2023-09-17,,69
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-09-17,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-09-17,,263
2023-2024,Chelsea,19012,M. Bettinelli,Missing Fixture,Injury,2023-09-17,,50
2023-2024,Chelsea,19545,R. James,Missing Fixture,Hamstring Injury,2023-09-17,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-09-17,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-09-17,,279
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-09-24,,263
2023-2024,Chelsea,19012,M. Bettinelli,Missing Fixture,Injury,2023-09-24,,50
2023-2024,Chelsea,19545,R. James,Missing Fixture,Hamstring Injury,2023-09-24,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-09-24,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-09-24,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-10-02,,221
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-10-02,,263
2023-2024,Chelsea,19012,M. Bettinelli,Missing Fixture,Injury,2023-10-02,,50
2023-2024,Chelsea,161907,M. Gusto,Missing Fixture,Red Card,2023-10-02,,212
2023-2024,Chelsea,283058,N. Jackson,Missing Fixture,Yellow Cards,2023-10-02,,121
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-10-02,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-10-02,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-10-07,,221
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-10-07,,263
2023-2024,Chelsea,161907,M. Gusto,Missing Fixture,Red Card,2023-10-07,,212
2023-2024,Chelsea,19545,R. James,Missing Fixture,Suspended,2023-10-07,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-10-07,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-10-07,,279
2023-2024,Chelsea,138822,A. Broja,Missing Fixture,Injury,2023-10-21,,69
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-10-21,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-10-21,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-10-21,,263
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-10-21,,245
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-10-21,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-10-21,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-10-28,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-10-28,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-10-28,,263
2023-2024,Chelsea,5996,E. Fernandez,Missing Fixture,Rest,2023-10-28,,204
2023-2024,Chelsea,63577,M. Mudryk,Missing Fixture,Muscle Injury,2023-10-28,,267
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-10-28,,245
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-10-28,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-10-28,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-11-06,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-11-06,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-11-06,,263
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-11-06,,245
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-11-06,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-11-06,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-11-12,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-11-12,,259
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-11-12,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-11-12,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-11-25,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-11-25,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-11-25,,263
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Ankle Injury,2023-11-25,,245
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-11-25,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-11-25,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-12-03,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-12-03,,259
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Yellow Cards,2023-12-03,,76
2023-2024,Chelsea,19545,R. James,Missing Fixture,Red Card,2023-12-03,,272
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-12-03,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-12-03,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-12-06,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-12-06,,259
2023-2024,Chelsea,67972,C. Gallagher,Missing Fixture,Red Card,2023-12-06,,0
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Knee Injury,2023-12-06,,263
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Injury,2023-12-06,,150
2023-2024,Chelsea,161907,M. Gusto,Missing Fixture,Tendon Injury,2023-12-06,,212
2023-2024,Chelsea,136723,N. Madueke,Missing Fixture,Injury,2023-12-06,,0
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-12-06,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-12-06,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-12-10,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-12-10,,259
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Injury,2023-12-10,,150
2023-2024,Chelsea,161907,M. Gusto,Missing Fixture,Tendon Injury,2023-12-10,,212
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-12-10,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-12-10,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-12-16,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-12-16,,259
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Injury,2023-12-16,,150
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2023-12-16,,272
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2023-12-16,,155
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-12-16,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-12-16,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-12-24,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-12-24,,259
2023-2024,Chelsea,5996,E. Fernandez,Missing Fixture,Hernia,2023-12-24,,204
2023-2024,Chelsea,116117,M. Caicedo,Missing Fixture,Illness,2023-12-24,,0
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2023-12-24,,76
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2023-12-24,,272
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2023-12-24,,155
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-12-24,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-12-24,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-12-27,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-12-27,,259
2023-2024,Chelsea,152982,C. Palmer,Missing Fixture,Yellow Cards,2023-12-27,,0
2023-2024,Chelsea,5996,E. Fernandez,Missing Fixture,Hernia,2023-12-27,,204
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2023-12-27,,76
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2023-12-27,,272
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2023-12-27,,155
2023-2024,Chelsea,645,R. Sterling,Missing Fixture,Yellow Cards,2023-12-27,,0
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-12-27,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-12-27,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Thigh Injury,2023-12-30,,221
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2023-12-30,,259
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2023-12-30,,76
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2023-12-30,,272
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2023-12-30,,155
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Thigh Injury,2023-12-30,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2023-12-30,,279
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Hip Injury,2024-01-13,,263
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-01-13,,150
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2024-01-13,,76
2023-2024,Chelsea,283058,N. Jackson,Missing Fixture,National selection,2024-01-13,,121
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-01-13,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-01-13,,245
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2024-01-13,,155
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-01-13,,279
2023-2024,Chelsea,152953,L. Colwill,Missing Fixture,Injury,2024-01-31,,91
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-01-31,,150
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2024-01-31,,76
2023-2024,Chelsea,283058,N. Jackson,Missing Fixture,International duty,2024-01-31,,121
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-01-31,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-01-31,,245
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2024-01-31,,155
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-01-31,,279
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-02-04,,150
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2024-02-04,,76
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-02-04,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-02-04,,245
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2024-02-04,,155
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-02-04,,279
2023-2024,Chelsea,95,B. Badiashile,Missing Fixture,Groin Injury,2024-02-12,,189
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-02-12,,150
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2024-02-12,,76
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-02-12,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-02-12,,245
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Knee Injury,2024-02-12,,155
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-02-12,,279
2023-2024,Chelsea,95,B. Badiashile,Missing Fixture,Groin Injury,2024-02-17,,189
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2024-02-17,,259
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-02-17,,150
2023-2024,Chelsea,47380,M. Cucurella,Missing Fixture,Ankle Injury,2024-02-17,,76
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-02-17,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-02-17,,245
2023-2024,Chelsea,259,T. Silva,Missing Fixture,Groin Injury,2024-02-17,,75
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-02-17,,279
2023-2024,Chelsea,95,B. Badiashile,Missing Fixture,Groin Injury,2024-03-02,,189
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2024-03-02,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-03-02,,263
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-03-02,,150
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-03-02,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-03-02,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-03-02,,279
2023-2024,Chelsea,2933,B. Chilwell,Missing Fixture,Knee Injury,2024-03-11,,221
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-03-11,,263
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-03-11,,150
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-03-11,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-03-11,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-03-11,,279
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Injury,2024-03-30,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-03-30,,263
2023-2024,Chelsea,152953,L. Colwill,Missing Fixture,Ankle Injury,2024-03-30,,91
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-03-30,,150
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-03-30,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-03-30,,245
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Injury,2024-03-30,,155
2023-2024,Chelsea,19720,T. Chalobah,Missing Fixture,Injury,2024-03-30,,229
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-03-30,,279
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-04-04,,263
2023-2024,Chelsea,152953,L. Colwill,Missing Fixture,Ankle Injury,2024-04-04,,91
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-04-04,,150
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-04-04,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-04-04,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-04-04,,279
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-04-07,,263
2023-2024,Chelsea,152953,L. Colwill,Missing Fixture,Ankle Injury,2024-04-07,,91
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-04-07,,150
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-04-07,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-04-07,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-04-07,,279
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-04-15,,263
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-04-15,,150
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-04-15,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-04-15,,245
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-04-15,,279
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-04-23,,263
2023-2024,Chelsea,152953,L. Colwill,Missing Fixture,Injury,2024-04-23,,91
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-04-23,,150
2023-2024,Chelsea,161907,M. Gusto,Missing Fixture,Knee Injury,2024-04-23,,212
2023-2024,Chelsea,19545,R. James,Missing Fixture,Thigh Injury,2024-04-23,,272
2023-2024,Chelsea,282125,R. Lavia,Missing Fixture,Injury,2024-04-23,,245
2023-2024,Chelsea,18959,R. Sanchez,Missing Fixture,Illness,2024-04-23,,155
2023-2024,Chelsea,22094,W. Fofana,Missing Fixture,Knee Injury,2024-04-23,,279
2023-2024,Chelsea,138935,C. Chukwuemeka,Missing Fixture,Knee Injury,2024-04-27,,259
2023-2024,Chelsea,269,C. Nkunku,Missing Fixture,Injury,2024-04-27,,263
2023-2024,Chelsea,5996,E. Fernandez,Missing Fixture,Groin Injury,2024-04-27,,204
2023-2024,Chelsea,152953,L. Colwill,Missing Fixture,Injury,2024-04-27,,91
2023-2024,Chelsea,270508,L. Ugochukwu,Missing Fixture,Thigh Injury,2024-04-27,,150
